cod_proposta,cod_cliente,cod_colaborador,data_entrada_proposta,taxa_juros_mensal,valor_proposta,valor_financiamento,valor_entrada,valor_prestacao,quantidade_parcelas,carencia,status_proposta
1550,814,84,2014-10-26 15:21:31 UTC,0.0117,25528.12564,38960.17,13432.04436,436.7534468,99,1,Em Análise
1973,893,76,2014-10-25 09:31:50 UTC,0.0115,107199.2584,141694.47,34495.21163,2789.977175,51,3,Validação dos Documentos
1327,493,24,2014-10-23 18:49:28 UTC,0.0105,119643.0471,148560.12,28917.07291,2445.976187,69,4,Enviada
461,478,61,2014-10-20 07:48:25 UTC,0.0205,123276.6257,170674.99,47398.36429,3332.221527,70,5,Aprovada
702,910,20,2014-10-16 15:43:01 UTC,0.014,98342.10716,134155.29,35813.18284,3932.171751,31,5,Em Análise
1771,61,26,2014-10-15 00:14:58 UTC,0.0225,27737.8398,46672.24,18934.4002,757.6838166,78,0,Em Análise
442,255,31,2014-09-30 14:54:07 UTC,0.0235,36427.42273,71192.8,34765.37727,931.8799209,108,6,Enviada
357,213,54,2014-09-28 06:01:14 UTC,0.0098,127569.6214,150784.84,23215.21858,3142.962084,52,5,Enviada
140,383,21,2014-09-26 23:28:51 UTC,0.0159,124861.4074,189588.52,64727.11262,2394.463426,112,1,Aprovada
617,410,62,2014-09-26 14:31:38 UTC,0.0151,19352.03924,37225.21,17873.17076,439.3258323,73,5,Validação dos Documentos
1298,427,65,2014-09-22 17:06:45 UTC,0.0223,80972.78775,138074.27,57101.48225,1976.583337,111,1,Validação dos Documentos
733,982,35,2014-09-13 18:08:10 UTC,0.0213,149854.8344,244315.53,94460.69564,3516.867686,113,1,Em Análise
1883,476,27,2014-09-12 12:29:34 UTC,0.0246,29530.19895,35056.88,5526.681054,2871.84647,12,4,Validação dos Documentos
1373,583,83,2014-09-12 09:47:44 UTC,0.0112,9304.6399,11085.34,1780.7001,832.9870876,12,4,Aprovada
729,768,76,2014-09-11 05:29:49 UTC,0.0179,86828.3926,107021.35,20192.9574,1828.104035,107,2,Validação dos Documentos
1023,195,38,2014-09-07 16:31:55 UTC,0.022,92616.13124,127684.77,35068.63876,5355.723281,22,5,Validação dos Documentos
627,228,33,2014-09-06 07:17:33 UTC,0.0107,97977.05143,116474.55,18497.49857,1618.793836,98,5,Em Análise
1152,772,76,2014-09-01 23:38:14 UTC,0.0219,35977.96552,60449.42,24471.45448,936.4292767,85,5,Aprovada
1753,714,63,2014-08-20 01:52:14 UTC,0.021,63938.03322,79170.55,15232.51678,2341.338137,41,1,Aprovada
990,496,69,2014-08-18 02:42:54 UTC,0.0089,111385.356,146883.76,35498.40403,22875.3824,5,5,Validação dos Documentos
605,20,29,2014-08-17 05:37:13 UTC,0.0083,82690.20068,120311.64,37621.43932,1394.232592,82,3,Enviada
1801,245,32,2014-08-15 14:10:10 UTC,0.0106,113789.9909,164380.18,50590.18911,2116.7861,80,1,Aprovada
1641,966,96,2014-08-06 18:51:13 UTC,0.0237,54505.61528,67276.37,12770.75472,1799.832751,54,4,Em Análise
339,214,96,2014-08-06 05:00:39 UTC,0.0157,20300.2056,33173.7,12873.4944,6980.313957,3,0,Aprovada
538,457,76,2014-08-04 17:25:14 UTC,0.01,149087.7447,177171.7,28083.95528,3690.821109,52,2,Validação dos Documentos
1444,77,82,2014-08-03 17:23:00 UTC,0.0109,122820.6079,164298.71,41478.10212,2239.693267,84,5,Enviada
1154,326,49,2014-08-03 01:53:03 UTC,0.0111,166623.7181,228895.44,62271.72192,2550.524065,117,2,Validação dos Documentos
1054,844,46,2014-07-27 17:14:46 UTC,0.0096,12756.52806,24664.06,11907.53194,267.7089419,64,2,Aprovada
1459,385,79,2014-07-25 02:47:05 UTC,0.0138,35237.5458,59888.77,24651.2242,740.5301137,78,3,Enviada
1190,15,86,2014-07-23 11:54:56 UTC,0.0163,38683.0353,69288.88,30605.8447,1005.571766,61,2,Validação dos Documentos
1125,245,64,2014-07-22 06:28:52 UTC,0.0218,32834.25566,58728.52,25894.26434,875.0551063,79,6,Aprovada
1742,569,95,2014-07-22 00:48:43 UTC,0.0237,87748.67098,166304.05,78555.37902,2306.560614,99,1,Enviada
1581,581,52,2014-07-19 07:38:52 UTC,0.0139,67933.34683,115153.35,47220.00317,1453.273929,76,6,Enviada
1776,22,100,2014-07-17 00:32:18 UTC,0.0214,83846.89779,124477.48,40630.58221,2537.39025,58,5,Enviada
1737,65,86,2014-07-16 22:00:38 UTC,0.0188,17028.0447,26437.75,9409.705304,1598.322134,12,3,Em Análise
1836,348,99,2014-07-13 06:30:03 UTC,0.0189,2137.03029,3534.67,1397.63971,73.04254333,43,6,Aprovada
1281,30,43,2014-07-12 15:44:07 UTC,0.0181,138998.5155,234244.23,95245.71447,8015.427662,21,6,Aprovada
409,467,49,2014-07-11 01:42:45 UTC,0.0096,35554.27988,60545.37,24991.09012,1454.141634,28,2,Validação dos Documentos
641,966,13,2014-07-09 06:40:31 UTC,0.0184,67612.24085,101067.55,33455.30915,1702.045892,72,1,Validação dos Documentos
815,120,23,2014-07-07 13:26:25 UTC,0.0135,197133.3197,246001.18,48867.86032,5372.543282,51,3,Em Análise
1337,647,23,2014-07-06 00:41:42 UTC,0.024,80642.26867,161191.34,80549.07133,2162.658232,95,0,Enviada
1457,770,27,2014-07-04 00:46:18 UTC,0.0194,16914.9632,21365.48,4450.516796,467.4834951,63,3,Enviada
677,320,98,2014-06-30 08:48:48 UTC,0.0103,36538.57228,44947.44,8408.867722,829.5022693,59,6,Validação dos Documentos
979,778,3,2014-06-28 16:57:58 UTC,0.0238,104763.1344,157840.73,53077.59561,2717.979766,106,4,Enviada
1716,366,84,2014-06-28 05:06:57 UTC,0.0155,32782.29475,60601.82,27819.52525,605.1687679,119,4,Validação dos Documentos
870,465,79,2014-06-26 02:23:59 UTC,0.0126,82357.94966,98115.98,15758.03034,2139.518873,53,0,Aprovada
543,710,4,2014-06-19 18:52:17 UTC,0.0199,41698.0655,66347.38,24649.3145,1081.399449,74,4,Enviada
687,2,17,2014-06-18 12:27:41 UTC,0.0184,59582.46681,89576.9,29994.43319,1263.252994,111,3,Enviada
1167,204,57,2014-06-18 10:14:22 UTC,0.0111,132997.9408,170799.29,37801.34916,2233.34023,98,3,Validação dos Documentos
1363,470,60,2014-06-17 14:21:24 UTC,0.0212,163743.8265,225168.79,61424.96348,3846.10154,111,5,Aprovada
230,561,12,2014-06-17 01:23:40 UTC,0.0117,177882.8948,225362.93,47480.03516,20938.93422,9,3,Enviada
772,67,71,2014-06-15 13:44:56 UTC,0.0204,172345.4161,225537.64,53192.2239,4066.599469,99,6,Validação dos Documentos
1334,672,98,2014-06-14 12:16:36 UTC,0.0117,158040.0601,198474.63,40434.56992,9325.025087,19,3,Aprovada
449,778,74,2014-06-10 17:20:52 UTC,0.0217,45887.56368,54695.56,8807.996324,1288.751687,69,5,Em Análise
642,643,56,2014-06-10 13:50:48 UTC,0.024,89445.6758,145557.8,56112.1242,4664.302784,26,6,Aprovada
1626,513,26,2014-06-09 05:47:59 UTC,0.0086,137529.1344,214897.57,77368.43556,8730.404666,17,2,Aprovada
1941,711,99,2014-06-05 15:29:52 UTC,0.0083,21026.93452,29591.73,8564.795482,289.0557978,112,3,Em Análise
83,360,86,2014-06-05 09:52:56 UTC,0.0195,21361.54641,29974.42,8612.873594,664.8486209,51,1,Aprovada
1410,840,47,2014-06-04 20:30:34 UTC,0.0154,189484.986,233508.24,44023.25402,4861.288078,60,6,Aprovada
77,627,44,2014-06-04 02:03:48 UTC,0.0118,141470.6242,214578.34,73107.71576,11802.31952,13,6,Aprovada
1039,290,96,2014-06-01 22:09:39 UTC,0.0219,97385.13925,171930.9,74545.76075,2785.074691,67,1,Enviada
644,262,23,2014-05-30 21:29:15 UTC,0.0187,4841.478868,6072.16,1230.681132,197.9311392,33,6,Aprovada
116,338,1,2014-05-30 18:43:12 UTC,0.0194,36199.95035,50032.03,13832.07965,1045.219825,58,0,Enviada
1114,545,76,2014-05-29 05:01:57 UTC,0.0147,143079.4242,182739.35,39659.92581,3568.396316,61,2,Validação dos Documentos
1726,56,22,2014-05-24 22:58:13 UTC,0.0149,57910.76239,77127.49,19216.72761,3691.729611,18,4,Enviada
292,718,97,2014-05-24 12:23:07 UTC,0.0194,150050.1561,190522.83,40472.67388,5029.352502,45,5,Em Análise
1655,469,32,2014-05-23 12:01:59 UTC,0.0087,200491.4747,244528.99,44037.51531,3295.168985,87,0,Enviada
1426,226,38,2014-05-22 23:34:37 UTC,0.0157,203774.3122,243811.26,40036.9478,4675.63235,74,6,Aprovada
1301,5,85,2014-05-22 09:44:17 UTC,0.0196,152921.3827,208821.59,55900.20731,10664.14412,17,1,Aprovada
998,306,82,2014-05-22 06:34:07 UTC,0.0249,83746.1628,110506.7,26760.5372,2405.39262,82,6,Aprovada
570,275,27,2014-05-20 15:55:55 UTC,0.0249,17183.36207,24405.58,7222.217935,462.8509143,105,5,Em Análise
1688,889,99,2014-05-16 23:57:47 UTC,0.0233,101556.8095,162054.91,60498.10053,2836.816622,78,2,Enviada
1411,107,30,2014-05-16 01:07:04 UTC,0.017,74705.40161,118591.27,43885.86839,1590.688648,95,4,Enviada
1928,421,1,2014-05-08 15:43:27 UTC,0.02,3455.606489,6668.98,3213.373511,211.333552,20,2,Enviada
420,8,49,2014-05-07 14:54:03 UTC,0.0191,151442.781,249930.5,98487.71903,3262.965011,115,2,Em Análise
1430,497,68,2014-04-27 22:06:46 UTC,0.0142,62921.27864,108336.83,45415.55136,1901.825258,45,2,Aprovada
1712,398,67,2014-04-18 03:30:23 UTC,0.0248,62315.23496,77901.3,15586.06504,3989.795402,20,3,Validação dos Documentos
1632,353,28,2014-04-11 14:33:47 UTC,0.0163,55065.81024,82963.36,27897.54976,3393.485603,19,5,Aprovada
1687,97,87,2014-04-08 10:59:32 UTC,0.0238,8478.481772,15061.37,6582.888228,266.8562195,60,0,Aprovada
89,846,47,2014-04-07 17:12:21 UTC,0.0177,141143.1028,206149.93,65006.82725,4644.36333,44,4,Em Análise
553,511,11,2014-04-07 09:13:03 UTC,0.0084,54924.83947,67689.85,12765.01053,1498.330606,44,3,Enviada
1934,119,70,2014-04-03 05:45:07 UTC,0.0183,193499.6853,240234.39,46734.70466,4462.270172,87,4,Em Análise
1468,844,88,2014-04-03 05:15:42 UTC,0.0198,33564.49747,57309.29,23744.79253,827.0523587,83,0,Validação dos Documentos
440,94,96,2014-04-01 18:10:00 UTC,0.0101,111353.9337,167371.31,56017.37632,19220.543,6,1,Em Análise
1058,44,26,2014-03-29 13:57:44 UTC,0.008,112878.5672,162656.39,49777.82284,2942.719782,46,1,Em Análise
350,738,49,2014-03-28 12:35:12 UTC,0.0171,106319.8397,210478.52,104158.6803,2656.822036,68,6,Validação dos Documentos
1088,358,43,2014-03-28 03:47:41 UTC,0.0202,67799.94087,112570.98,44771.03913,1647.406938,89,3,Validação dos Documentos
1609,462,27,2014-03-22 17:34:07 UTC,0.0132,127976.6989,199943.62,71966.92113,2185.990984,113,4,Aprovada
311,166,4,2014-03-22 09:09:55 UTC,0.022,119945.2948,143228.38,23283.08522,4172.018346,46,0,Em Análise
989,572,72,2014-03-21 06:34:00 UTC,0.0186,107061.6884,155623,48561.31164,2449.153884,91,3,Validação dos Documentos
1435,699,48,2014-03-21 03:08:24 UTC,0.0209,3659.276666,4408.73,749.4533343,89.56110327,93,1,Aprovada
1053,852,100,2014-03-12 21:45:07 UTC,0.0149,35324.85072,53339.03,18014.17928,2497.750712,16,4,Enviada
1498,756,84,2014-03-08 13:31:09 UTC,0.0129,53892.39683,93705.03,39812.63317,987.4060862,95,0,Validação dos Documentos
724,856,96,2014-03-07 09:18:05 UTC,0.013,57382.27531,90788.13,33405.85469,1448.890988,56,3,Enviada
1406,120,35,2014-03-07 08:04:51 UTC,0.0149,111251.4255,181158.62,69907.19448,9476.76699,13,3,Em Análise
1258,139,24,2014-02-22 12:31:44 UTC,0.0247,64667.9597,79608.76,14940.8003,4305.578131,19,2,Em Análise
1417,308,95,2014-02-20 03:19:33 UTC,0.0135,30035.86555,38245.11,8209.244446,506.890146,120,5,Enviada
1078,395,54,2014-02-19 03:14:51 UTC,0.0244,39138.65888,49429.78,10291.12112,20288.44449,2,5,Validação dos Documentos
938,154,3,2014-02-18 18:05:26 UTC,0.0242,188729.3671,242187.95,53458.58289,6137.941817,57,0,Aprovada
301,915,72,2014-02-17 22:43:51 UTC,0.023,44531.83436,57906.49,13374.65564,1689.148156,41,4,Enviada
1488,789,96,2014-02-17 11:10:18 UTC,0.0142,77679.07192,101179.58,23500.50808,1405.228495,109,1,Validação dos Documentos
555,513,10,2014-02-16 18:04:59 UTC,0.012,125317.996,167952.25,42634.25403,3747.730515,43,6,Validação dos Documentos
1614,175,67,2014-02-13 19:47:49 UTC,0.0175,162254.9319,228789.7,66534.76812,4835.633997,51,2,Enviada
597,278,14,2014-02-13 05:32:13 UTC,0.0155,153339.0205,184273.02,30933.99954,6114.357662,32,4,Aprovada
1254,607,40,2014-02-11 11:29:35 UTC,0.0215,21075.99098,39323.96,18247.96902,1009.703271,28,2,Enviada
503,445,18,2014-02-09 10:10:20 UTC,0.0197,22005.79085,37966.99,15961.19915,3000.123274,8,0,Aprovada
913,887,55,2014-02-06 21:23:42 UTC,0.0212,79994.52924,119144.52,39149.99076,3720.963081,29,3,Aprovada
1762,411,96,2014-02-04 21:28:55 UTC,0.0181,82020.39322,158702.58,76682.18678,4729.752157,21,3,Enviada
1253,899,99,2014-02-04 03:34:28 UTC,0.0103,153132.1613,187128.35,33996.1887,3995.565796,49,2,Aprovada
462,647,39,2014-02-01 03:41:21 UTC,0.0145,112475.0025,197900.88,85425.87751,4778.517929,29,5,Em Análise
100,478,94,2014-02-01 02:50:28 UTC,0.0169,88908.87487,145370.92,56462.04513,3316.870447,36,1,Validação dos Documentos
726,67,73,2014-01-31 15:33:17 UTC,0.0112,136732.6493,197682.41,60949.7607,2094.014414,118,3,Enviada
429,204,41,2014-01-31 01:43:40 UTC,0.0098,6991.140284,9489.28,2498.139716,103.0984342,112,5,Aprovada
160,609,63,2014-01-29 11:33:43 UTC,0.0135,12591.13028,17199.61,4608.479717,301.0839489,62,5,Validação dos Documentos
971,747,18,2014-01-25 20:15:59 UTC,0.0235,28339.92983,34819.45,6479.520171,746.2381878,96,0,Validação dos Documentos
234,129,51,2014-01-24 19:03:36 UTC,0.0093,51819.51297,82445.73,30626.21703,718.5151509,120,1,Em Análise
1048,312,97,2014-01-21 22:10:34 UTC,0.0246,30306.61958,39075.93,8769.310419,1060.027594,50,0,Validação dos Documentos
703,508,38,2014-01-20 01:00:47 UTC,0.0236,120208.5899,189100.49,68891.90005,4480.108168,43,1,Aprovada
1478,637,47,2014-01-15 10:08:53 UTC,0.0138,125713.5697,172106.2,46392.63029,2537.192611,84,3,Validação dos Documentos
600,521,15,2014-01-11 00:16:06 UTC,0.0107,90076.22381,146615.74,56539.51619,1768.268242,74,3,Em Análise
1108,716,84,2014-01-01 17:40:10 UTC,0.0168,135794.4586,207700.8,71906.34144,3242.164051,73,6,Em Análise
1291,928,5,2013-12-30 18:42:28 UTC,0.024,101775.6315,147301.56,45525.9285,9206.436374,13,4,Enviada
1658,193,57,2013-12-26 07:07:03 UTC,0.0084,29155.84026,49624.09,20468.24974,398.4535733,114,3,Enviada
1514,428,98,2013-12-23 04:44:33 UTC,0.0208,175681.7691,222843.78,47162.01086,5445.924594,54,4,Validação dos Documentos
477,42,15,2013-12-23 02:18:55 UTC,0.0242,127838.9277,186532.25,58693.32231,9261.928468,17,6,Aprovada
464,694,16,2013-12-22 13:25:49 UTC,0.0196,170732.313,206277.81,35545.49696,4104.740074,87,2,Validação dos Documentos
225,480,53,2013-12-22 08:38:46 UTC,0.0126,141212.5065,171619.62,30407.11346,2853.998662,78,4,Em Análise
907,235,93,2013-12-22 07:15:09 UTC,0.0105,33146.90489,44139.93,10993.02511,522.5502318,105,6,Aprovada
1962,325,14,2013-12-21 15:52:35 UTC,0.0231,96168.1251,181788.59,85620.4649,49756.51661,2,3,Aprovada
399,248,63,2013-12-19 05:02:55 UTC,0.0191,9064.297424,17544.25,8479.952576,214.4834672,87,1,Em Análise
289,175,22,2013-12-17 23:03:46 UTC,0.0195,37514.32526,67230.7,29716.37474,811.4775837,120,4,Enviada
864,378,47,2013-12-16 16:14:48 UTC,0.0158,79873.74245,103169.64,23295.89755,2709.097803,40,3,Validação dos Documentos
1062,923,55,2013-12-16 12:48:43 UTC,0.0091,36855.88555,64696.45,27840.56445,9424.538662,4,1,Enviada
1639,827,6,2013-12-09 22:00:45 UTC,0.0129,155881.863,206120.59,50238.72703,3091.637045,82,2,Enviada
1322,128,37,2013-12-09 03:13:48 UTC,0.018,134672.438,193374.09,58701.65204,2796.609588,113,3,Enviada
1789,467,69,2013-12-07 08:40:25 UTC,0.0185,119494.4753,172453.13,52958.65472,3200.966541,64,1,Validação dos Documentos
282,168,87,2013-12-03 05:41:13 UTC,0.0225,5068.715668,7684.05,2615.334332,2620.209597,2,6,Aprovada
1380,457,83,2013-11-30 18:37:30 UTC,0.0115,82770.02142,155250.72,72480.69858,1541.980862,84,0,Validação dos Documentos
266,210,6,2013-11-28 00:40:16 UTC,0.0186,136246.3151,206297.72,70051.40494,2894.947619,113,1,Validação dos Documentos
822,453,68,2013-11-27 23:42:54 UTC,0.013,110471.7928,148003.73,37531.93719,4040.699709,34,3,Aprovada
459,746,41,2013-11-27 10:52:15 UTC,0.015,5419.378673,7083.25,1663.871327,122.6605023,73,2,Validação dos Documentos
796,130,27,2013-11-22 04:33:04 UTC,0.0245,47842.76321,72629.65,24786.88679,1498.227705,63,6,Aprovada
849,215,96,2013-11-21 18:23:17 UTC,0.019,37589.1045,45424.71,7835.605501,812.9467061,112,3,Enviada
978,659,46,2013-11-19 15:32:03 UTC,0.0146,123652.6976,229884.11,106231.4124,2958.553252,65,2,Enviada
766,451,67,2013-11-19 07:01:54 UTC,0.0137,95279.10952,126793.23,31514.12048,4245.509516,27,1,Em Análise
1667,684,73,2013-11-18 00:51:25 UTC,0.012,118073.1824,178655.96,60582.77757,2710.786708,62,6,Validação dos Documentos
867,467,21,2013-11-13 21:05:12 UTC,0.01,79939.93656,159313.51,79373.57344,2386.288901,41,3,Aprovada
883,729,92,2013-11-11 05:11:43 UTC,0.0098,55137.39145,83213.64,28076.24855,786.8997224,119,1,Validação dos Documentos
1564,419,3,2013-11-10 00:28:30 UTC,0.0218,13502.18127,21466.99,7964.808732,1668.467894,9,5,Enviada
1142,421,53,2013-11-09 14:44:15 UTC,0.0221,101099.9448,153347.25,52247.30521,2758.031943,76,5,Aprovada
834,132,87,2013-11-09 08:32:22 UTC,0.0117,84568.88258,122383.67,37814.78742,85558.3385,1,1,Aprovada
701,927,54,2013-11-07 23:01:46 UTC,0.0095,94138.11676,119018.45,24880.33324,2337.55434,51,0,Aprovada
504,932,48,2013-11-03 22:05:37 UTC,0.0225,108235.5831,149449.25,41213.66689,19486.18871,6,0,Aprovada
725,74,45,2013-10-30 07:25:35 UTC,0.0164,34692.12398,50829.7,16137.57602,904.1420488,61,3,Enviada
2000,629,59,2013-10-25 10:03:04 UTC,0.0242,55622.22511,110099.09,54476.86489,1891.587422,52,3,Aprovada
1714,307,29,2013-10-24 08:19:30 UTC,0.0233,110972.5636,195170,84197.43641,3268.157774,68,5,Em Análise
1863,492,20,2013-10-22 12:19:57 UTC,0.0151,127406.3574,196109.76,68703.40258,5780.906977,27,4,Em Análise
1006,49,30,2013-10-20 02:34:28 UTC,0.0121,134857.1074,170072.67,35215.56263,2243.959426,108,6,Em Análise
109,902,27,2013-10-18 06:45:28 UTC,0.025,155048.8184,208071.45,53022.63164,9580.05209,21,1,Enviada
1827,52,31,2013-10-17 11:31:45 UTC,0.0099,187312.9482,230434.09,43121.14177,3487.968942,77,5,Em Análise
1917,351,94,2013-10-16 14:57:35 UTC,0.0166,148751.3129,241262.01,92510.69711,4099.977388,56,6,Enviada
300,442,92,2013-10-16 12:56:34 UTC,0.0111,77895.2643,121121.28,43226.0157,5053.290401,17,6,Em Análise
27,37,76,2013-10-09 14:52:53 UTC,0.0162,16308.76404,21412.72,5103.955959,798.5430947,25,4,Enviada
175,135,22,2013-10-05 14:39:58 UTC,0.0219,26496.30977,49172.28,22675.97023,1347.435833,26,5,Validação dos Documentos
415,809,29,2013-10-05 01:52:30 UTC,0.0147,14248.81514,25973.56,11724.74486,399.0380839,51,4,Aprovada
862,940,81,2013-10-03 02:30:56 UTC,0.0126,18484.85286,29769.01,11284.15714,315.5540275,107,4,Em Análise
392,144,63,2013-09-30 00:34:03 UTC,0.0155,117007.1913,194510.23,77503.0387,3380.139941,50,5,Aprovada
976,650,84,2013-09-26 02:27:55 UTC,0.0172,93482.83635,162417.86,68935.02365,2559.96927,58,2,Enviada
1707,677,84,2013-09-24 02:11:16 UTC,0.0243,49442.53365,67691.33,18248.79635,1625.040452,56,0,Validação dos Documentos
1748,7,54,2013-09-23 09:38:22 UTC,0.0187,28240.99161,41620.86,13379.86839,947.3615944,44,6,Validação dos Documentos
63,233,78,2013-09-21 09:52:40 UTC,0.0209,65921.44624,102903.99,36982.54376,1535.561009,110,5,Enviada
453,586,10,2013-09-17 00:09:56 UTC,0.0129,77458.86418,146368.08,68909.21582,2000.444106,54,1,Aprovada
365,645,15,2013-09-16 16:00:04 UTC,0.0168,159566.1451,208865.39,49299.2449,3359.359767,96,3,Em Análise
180,641,21,2013-09-11 23:11:48 UTC,0.0192,162205.4125,233950.18,71744.76746,3769.632929,92,5,Enviada
1008,419,69,2013-09-10 04:12:25 UTC,0.0086,79156.37563,108353.5,29197.12437,1128.180317,108,5,Enviada
720,792,65,2013-09-08 07:06:22 UTC,0.0152,160577.9607,202934.93,42356.96931,4805.866124,47,4,Validação dos Documentos
1122,304,65,2013-09-07 19:10:04 UTC,0.0118,117501.0719,146408.91,28907.83809,1948.387832,106,6,Aprovada
1109,868,13,2013-09-06 13:39:17 UTC,0.0232,82474.20692,104582.66,22108.45308,4384.718383,25,3,Aprovada
1935,491,99,2013-09-03 17:58:01 UTC,0.0177,162403.2376,232794.88,70391.6424,4094.859714,69,0,Em Análise
190,751,47,2013-09-03 12:30:04 UTC,0.0237,44464.30563,86507.01,42042.70437,8037.431639,6,6,Em Análise
1369,338,72,2013-08-30 11:18:10 UTC,0.0128,42079.17352,81806.23,39727.05648,1912.888227,26,3,Validação dos Documentos
49,916,23,2013-08-30 05:08:32 UTC,0.0218,16166.07515,20300.8,4134.724848,394.275325,104,1,Validação dos Documentos
1678,598,8,2013-08-26 22:45:30 UTC,0.0228,71043.04448,136473.69,65430.64552,1914.51455,83,5,Em Análise
1736,843,82,2013-08-22 10:24:07 UTC,0.0203,75089.46851,88448.2,13358.73149,2351.185285,52,5,Enviada
1436,821,98,2013-08-16 12:38:48 UTC,0.0235,102961.2193,135519.05,32557.83072,2613.394131,112,4,Aprovada
1433,495,7,2013-08-12 04:15:35 UTC,0.009,129773.9343,230460.81,100686.8757,2208.422612,84,1,Em Análise
1370,808,27,2013-08-10 13:42:59 UTC,0.0223,147410.7045,193379.48,45968.77551,4259.019743,67,5,Enviada
73,11,86,2013-08-01 11:26:43 UTC,0.0164,116948.6079,159991.26,43042.65208,8369.592497,16,3,Aprovada
957,604,29,2013-07-29 00:26:58 UTC,0.0189,23178.33877,36317.8,13139.46123,535.5266859,91,4,Validação dos Documentos
1825,430,74,2013-07-27 15:55:08 UTC,0.0188,191084.075,230874.08,39790.00495,4070.354985,115,3,Validação dos Documentos
1179,659,43,2013-07-24 03:51:56 UTC,0.0219,4654.679508,7574.38,2919.700492,218.5281617,29,0,Aprovada
492,934,23,2013-07-20 14:08:38 UTC,0.0195,50523.56133,94411.57,43888.00867,1590.968863,50,0,Aprovada
293,583,52,2013-07-17 05:07:23 UTC,0.0154,109223.7594,157513.32,48289.56055,7351.671939,17,0,Aprovada
803,539,99,2013-07-16 23:37:21 UTC,0.0134,96169.09439,154262.02,58092.92561,1995.056676,78,5,Em Análise
284,457,85,2013-07-16 07:56:00 UTC,0.0108,163357.6673,226341.32,62983.65272,3135.338745,77,1,Validação dos Documentos
1538,925,66,2013-07-15 14:40:07 UTC,0.0083,93043.10069,140029.33,46986.22931,1610.498257,79,2,Enviada
1315,349,9,2013-07-11 01:46:06 UTC,0.0225,14077.39717,18349.97,4272.572834,343.3124507,115,1,Em Análise
1202,727,61,2013-07-10 21:51:09 UTC,0.0196,78432.29779,151023.86,72591.56221,7398.319291,12,2,Validação dos Documentos
551,430,26,2013-07-10 20:41:18 UTC,0.0106,58362.56383,81052.49,22689.92617,1023.204834,88,6,Aprovada
473,462,36,2013-07-07 04:08:36 UTC,0.014,66532.94154,128266.34,61733.39846,4207.223869,18,6,Validação dos Documentos
1367,670,71,2013-07-03 11:10:21 UTC,0.0206,27776.12681,36728.02,8951.893186,952.8279252,45,6,Em Análise
